i,j,k,probability
42,52,28,0.6597638132025763
42,52,29,0.6746924287028485
42,52,30,0.6876392527156447
42,52,31,0.6972381424459465
42,52,32,0.7066776227778098
42,52,33,0.7159286332175784
42,52,34,0.7249944974193667
42,52,35,0.7338836922036976
42,52,36,0.7426032549305541
42,52,37,0.7511332402848481
42,52,38,0.7594995157119093
42,52,39,0.7675734411416171
42,52,40,0.7754851192720016
42,52,41,0.7832608127897325
42,52,42,0.7908824725096228
42,52,43,0.7982636212818295
42,52,44,0.8054899510654896
42,52,45,0.8120540582935766
42,52,46,0.818956061118508
42,52,47,0.825806893378574
42,52,48,0.8323813093601191
42,52,49,0.8384728060235122
42,52,50,0.844373217570796
42,52,51,0.8485045628137329
42,52,52,0.8562765777345324
42,52,53,0.862435693728898
42,52,54,0.8674075402509372
42,52,55,0.8754257106936777
42,52,56,0.893222037738108
42,52,57,0.893222037738108
42,53,0,0.4343789080300433
42,53,1,0.4383029987391184
42,53,2,0.4424077998434029
42,53,3,0.4467011594069904
42,53,4,0.4511917899325675
42,53,5,0.4558902962347991
42,53,6,0.46080692002411083
42,53,7,0.46595234409830166
42,53,8,0.4713299660332334
42,53,9,0.47695194731476415
42,53,10,0.48283407938843603
42,53,11,0.4889979578376187
42,53,12,0.495452086834291
42,53,13,0.502202510479794
42,53,14,0.5092176789255226
42,53,15,0.5165659670785626
42,53,16,0.5242907502769405
42,53,17,0.532435357529184
42,53,18,0.5409272844612546
42,53,19,0.5497202208070682
42,53,20,0.5586569777524604
42,53,21,0.568380479191193
42,53,22,0.5787840566985062
42,53,23,0.5897949279903953
42,53,24,0.6006717824172718
42,53,25,0.6114145958671269
42,53,26,0.6220010208084739
42,53,27,0.6371250652900281
42,53,28,0.6522163929536415
42,53,29,0.6667370103945112
42,53,30,0.6766757224799279
42,53,31,0.6864579015771337
42,53,32,0.6960869849383472
42,53,33,0.7055328288016114
42,53,34,0.714798298285038
42,53,35,0.7238915543958736
42,53,36,0.7328193239606386
42,53,37,0.7415607040758435
42,53,38,0.7501417384802421
42,53,39,0.7584298960141969
42,53,40,0.7665581578616695
42,53,41,0.7745531405027716
42,53,42,0.7823959368926919
42,53,43,0.789997093481087
42,53,44,0.7974443985973494
42,53,45,0.8042140231294871
42,53,46,0.8113370481312068
42,53,47,0.8184122623487488
42,53,48,0.8252066943345866
42,53,49,0.8315061474087333
42,53,50,0.8376117570030639
42,53,51,0.8418889847805827
42,53,52,0.8499403697594772
42,53,53,0.8563254570364178
42,53,54,0.8614826707443445
42,53,55,0.87347023281338
42,53,56,0.8915459138410506
42,53,57,0.8915459138410506
42,54,0,0.42478885958653906
42,54,1,0.42872788904962605
42,54,2,0.4328480537342252
42,54,3,0.43715727885087363
42,54,4,0.44166542261147074
42,54,5,0.4463825794696926
42,54,6,0.4513193787971199
42,54,7,0.4564822305135632
42,54,8,0.4618782669593625
42,54,9,0.4675207733123684
42,54,10,0.47343144203394194
42,54,11,0.479622319947096
42,54,12,0.4861030264787941
42,54,13,0.49285537725962714
42,54,14,0.49989699198860915
42,54,15,0.5072864801532857
42,54,16,0.5150863322752485
42,54,17,0.5232482939582614
42,54,18,0.5317396164515531
42,54,19,0.5404110966803599
42,54,20,0.5495361685275748
42,54,21,0.5594232612612473
42,54,22,0.5700474066758436
42,54,23,0.5807113865617735
42,54,24,0.5913590316536382
42,54,25,0.6015650499292172
42,54,26,0.6141736923064359
42,54,27,0.6293699630497738
42,54,28,0.6444562589926452
42,54,29,0.6553429111322397
42,54,30,0.665450920516947
42,54,31,0.6754098020082051
42,54,32,0.6852225950395856
42,54,33,0.6948580871443663
42,54,34,0.7043186745401444
42,54,35,0.7136121885028893
42,54,36,0.7227450319637023
42,54,37,0.7316953378466445
42,54,38,0.7404893036421651
42,54,39,0.7489905072124524
42,54,40,0.7573347594892476
42,54,41,0.7655490144410922
42,54,42,0.7736134924549627
42,54,43,0.781435729812715
42,54,44,0.7891055948069732
42,54,45,0.7960826458108667
42,54,46,0.8034291947369647
42,54,47,0.8107317870969907
42,54,48,0.8177496021425065
42,54,49,0.8242605706617396
42,54,50,0.83057523683744
42,54,51,0.8350012938527223
42,54,52,0.8433381497299055
42,54,53,0.8499545698821169
42,54,54,0.855301825309583
42,54,55,0.8715423086051397
42,54,56,0.8898934073764396
42,54,57,0.8898934073764396
42,55,0,0.41487915586303276
42,55,1,0.4188251997856869
42,55,2,0.4229522178258807
42,55,3,0.42726914623835466
42,55,4,0.43178618272934993
42,55,5,0.4365125437327032
42,55,6,0.44145931507527153
42,55,7,0.4466284813631983
42,55,8,0.45203125448107295
42,55,9,0.4576877532052822
42,55,10,0.46361476267973095
42,55,11,0.4698174810964693
42,55,12,0.47630910942102
42,55,13,0.4830462522108388
42,55,14,0.4901043919145377
42,55,15,0.49755375502339705
42,55,16,0.505379537944045
42,55,17,0.5135254199239909
42,55,18,0.5219960221679155
42,55,19,0.5305272486542744
42,55,20,0.5399025932428845
42,55,21,0.5500757165776445
42,55,22,0.5604801174644837
42,55,23,0.5708713140667787
42,55,24,0.5813508621596537
42,55,25,0.5910899521075322
42,55,26,0.6063277840697281
42,55,27,0.6215188573939303
42,55,28,0.6332977196125131
42,55,29,0.643698041829761
42,55,30,0.6539672407395256
42,55,31,0.6640954122642777
42,55,32,0.6740852005409512
42,55,33,0.6839043455760363
42,55,34,0.693554767910017
42,55,35,0.7030439580454919
42,55,36,0.7123779844105577
42,55,37,0.7215340140023907
42,55,38,0.7305383761355289
42,55,39,0.73925077095741
42,55,40,0.7478097815565046
42,55,41,0.7562426830610198
42,55,42,0.7645288118979396
42,55,43,0.7725726681416059
42,55,44,0.780466178327786
42,55,45,0.7876521346760992
42,55,46,0.7952242829840614
42,55,47,0.8027568554582003
42,55,48,0.8100010717119173
42,55,49,0.8167268191239279
42,55,50,0.8232541412761636
42,55,51,0.8278318096306783
42,55,52,0.8364599675182819
42,55,53,0.8433129076579406
42,55,54,0.8509545621890793
42,55,55,0.8695852419161764
42,55,56,0.8882159216432732
42,55,57,0.8882159216432732
42,56,0,0.4050175534073378
42,56,1,0.4089663445421534
42,56,2,0.41309665510935867
42,56,3,0.41741794747784333
42,56,4,0.42193949434502614
42,56,5,0.4266711549030811
42,56,6,0.43161902667469604
42,56,7,0.43678940192052346
42,56,8,0.442199810882872
42,56,9,0.44786724855750226
42,56,10,0.45380043610814347
42,56,11,0.4600089900251879
42,56,12,0.4664766325536892
42,56,13,0.47322206236149666
42,56,14,0.48032970233046246
42,56,15,0.48780506215658626
42,56,16,0.4956081153334607
42,56,17,0.5037279560605521
42,56,18,0.5120279175436153
42,56,19,0.5208022811772189
42,56,20,0.5304509019437975
42,56,21,0.5404602743048541
42,56,22,0.5505462751477838
42,56,23,0.5607469619182339
42,56,24,0.5706020501124454
42,56,25,0.5830970836552465
42,56,26,0.5983519987683446
42,56,27,0.6106025095747689
42,56,28,0.6212629670520691
42,56,29,0.631806170692724
42,56,30,0.6422276128707799
42,56,31,0.6525168190742814
42,56,32,0.6626760448359428
42,56,33,0.6726720108111992
42,56,34,0.6825061590278596
42,56,35,0.6921856313922357
42,56,36,0.7017161543315016
42,56,37,0.7110739324777755
42,56,38,0.7202854059418085
42,56,39,0.7292064246887624
42,56,40,0.7379782772685862
42,56,41,0.7466285438395519
42,56,42,0.7551356692709625
42,56,43,0.7634011000537899
42,56,44,0.7715187937595203
42,56,45,0.7789146599195296
42,56,46,0.7867140099002824
42,56,47,0.7944787234907772
42,56,48,0.8019519653894472
42,56,49,0.8088954183472099
42,56,50,0.8156386973286938
42,56,51,0.8203705673573408
42,56,52,0.8292955388084394
42,56,53,0.8363899735804181
42,56,54,0.848746898329941
42,56,55,0.8676535360402335
42,56,56,0.8865601737505262
42,56,57,0.8865601737505262
42,57,0,0.39490480384141335
42,57,1,0.39884361607999375
42,57,2,0.40296414816622994
42,57,3,0.40727563050267396
42,57,4,0.41178662958451284
42,57,5,0.41650685652952835
42,57,6,0.42143848357357405
42,57,7,0.42659702160062296
42,57,8,0.4319988230227222
42,57,9,0.437655523606312
42,57,10,0.44357285102395255
42,57,11,0.449759845248782
42,57,12,0.456186783870261
42,57,13,0.46295005118447996
42,57,14,0.47006633214045024
42,57,15,0.47751305453175086
42,57,16,0.4852638097611968
42,57,17,0.49330874923439394
42,57,18,0.5015116829142354
42,57,19,0.5106459359937221
42,57,20,0.5202107402857055
42,57,21,0.5299441441424069
42,57,22,0.5398132806279757
42,57,23,0.5497813198030184
42,57,24,0.5598635379596067
42,57,25,0.5750162585934203
42,57,26,0.5873329702135124
42,57,27,0.5982137038717054
42,57,28,0.6089961386719328
42,57,29,0.6196717730821668
42,57,30,0.6302356628962806
42,57,31,0.6406767891551076
42,57,32,0.6509970298740873
42,57,33,0.66116212188881
42,57,34,0.6711730301564502
42,57,35,0.6810365437199043
42,57,36,0.6907580429659944
42,57,37,0.7003127795341113
42,57,38,0.7097272844927386
42,57,39,0.7188536006063659
42,57,40,0.7278356458211755
42,57,41,0.7367012896271912
42,57,42,0.7454280820425665
42,57,43,0.7539144082862606
42,57,44,0.7622562240843015
42,57,45,0.769862481055922
42,57,46,0.7778901093517728
42,57,47,0.7858886313794847
42,57,48,0.7935930787758533
42,57,49,0.8007567800168259
42,57,50,0.8077189727575147
42,57,51,0.8126074115426589
42,57,52,0.8218343303163627
42,57,53,0.8291749770277694
42,57,54,0.8465460167496737
42,57,55,0.8657277646578037
42,57,56,0.8849095125659338
42,57,57,0.8849095125659338
42,58,0,0.3847227176486516
42,58,1,0.3886413656173837
42,58,2,0.3927413744457564
42,58,3,0.39703075877421234
42,58,4,0.40151973234999405
42,58,5,0.4062109235697238
42,58,6,0.41111734390880716
42,58,7,0.4162532622633584
42,58,8,0.421630811749999
42,58,9,0.4272560383272497
42,58,10,0.4331447650304958
42,58,11,0.439264491236177
42,58,12,0.4456917843007678
42,58,13,0.4524463218823623
42,58,14,0.45952133525555683
42,58,15,0.4668961245055974
42,58,16,0.47459685146214925
42,58,17,0.48241014155430234
42,58,18,0.4910100802403177
42,58,19,0.5000485607658649
42,58,20,0.5093462047757817
42,58,21,0.5188455869866883
42,58,22,0.5286145032839802
42,58,23,0.5378898208372644
42,58,24,0.5516481926235544
42,58,25,0.5635770882470992
42,58,26,0.5746314511287433
42,58,27,0.5856107965011557
42,58,28,0.5965033184717861
42,58,29,0.6073000979898905
42,58,30,0.6179957834923377
42,58,31,0.6285788431992033
42,58,32,0.6390507932693755
42,58,33,0.6493764299190309
42,58,34,0.6595562470601639
42,58,35,0.6695966804802881
42,58,36,0.6795027642791207
42,58,37,0.6892488127708508
42,58,38,0.6988614296230786
42,58,39,0.7081889100278083
42,58,40,0.7173777156397643
42,58,41,0.7264559902551112
42,58,42,0.7354003905829457
42,58,43,0.7441062436492869
42,58,44,0.7526714646009536
42,58,45,0.7604880177290823
42,58,46,0.7687444191479007
42,58,47,0.7769778664505348
42,58,48,0.7849151994419401
42,58,49,0.7923012563711682
42,58,50,0.799484926065868
42,58,51,0.8045320426993028
42,58,52,0.8140656001043838
42,58,53,0.8216869887266025
42,58,54,0.8443813719830751
42,58,55,0.8638337004880494
42,58,56,0.8832860289930237
42,58,57,0.8832860289930237
42,59,0,0.37419920284467845
42,59,1,0.3780875813086847
42,59,2,0.3821554574458255
42,59,3,0.38641197199562605
42,59,4,0.39086244011605414
42,59,5,0.39551723125916205
42,59,6,0.4003878659222564
42,59,7,0.4054857282364641
42,59,8,0.41081922882615324
42,59,9,0.41640152742209363
42,59,10,0.42222003999221713
42,59,11,0.4283166127847903
42,59,12,0.4347095362211011
42,59,13,0.4414064027211973
42,59,14,0.4484025309736226
42,59,15,0.45571383157579654
42,59,16,0.4632276882279147
42,59,17,0.47128897294497574
42,59,18,0.4797639433613597
42,59,19,0.48858373000885125
42,59,20,0.4976906011187381
42,59,21,0.5070954918322085
42,59,22,0.5163721129083385
42,59,23,0.5281316513786083
42,59,24,0.5394335528492074
42,59,25,0.5506093211022383
42,59,26,0.5617367184467414
42,59,27,0.5728014570280605
42,59,28,0.5837913778884266
42,59,29,0.5946971861495361
42,59,30,0.6055131572043174
42,59,31,0.6162272837904632
42,59,32,0.6268407405747072
42,59,33,0.6373174342688241
42,59,34,0.6476573986238461
42,59,35,0.6578667199413102
42,59,36,0.6679500898908803
42,59,37,0.6778809078860274
42,59,38,0.6876858336003018
42,59,39,0.6972094921132516
42,59,40,0.7066007932515268
42,59,41,0.7158881410122375
42,59,42,0.7250473057163456
42,59,43,0.733970571162559
42,59,44,0.7427577671700214
42,59,45,0.7507838918034311
42,59,46,0.7592689204224194
42,59,47,0.7677377994158214
42,59,48,0.7759091397538562
42,59,49,0.7835191695144087
42,59,50,0.7909264321061049
42,59,51,0.7961340401897841
42,59,52,0.8059784148875566
42,59,53,0.8191773788676024
42,59,54,0.842191167015707
42,59,55,0.8619172711420005
42,59,56,0.8816433752682938
42,59,57,0.8816433752682938
42,60,0,0.36321850257917593
42,60,1,0.36705878729887254
42,60,2,0.37107633592216344
42,60,3,0.37527997817641945
42,60,4,0.37967591123369326
42,60,5,0.3842735584503075
42,60,6,0.38908385306583815
42,60,7,0.3941180442511257
42,60,8,0.3993852699270567
42,60,9,0.4048977647717015
42,60,10,0.4106491568016291
42,60,11,0.41666973637589455
42,60,12,0.422979811958515
42,60,13,0.4295904170553458
42,60,14,0.436501118840371
42,60,15,0.44372412588618376
42,60,16,0.4511780885384498
42,60,17,0.4591032894337108
42,60,18,0.46745087058950646
42,60,19,0.47616474944787235
42,60,20,0.48518833659310867
42,60,21,0.4945161308168844
42,60,22,0.5038270651845278
42,60,23,0.5150020762658584
42,60,24,0.5262502364593661
42,60,25,0.5374716096718111
42,60,26,0.5486576535220504
42,60,27,0.559793830403363
42,60,28,0.570867681827071
42,60,29,0.5818695838176848
42,60,30,0.5927934780498593
42,60,31,0.6036269248203759
42,60,32,0.6143707824320456
42,60,33,0.6249881272783514
42,60,34,0.6354785489087833
42,60,35,0.645847792310283
42,60,36,0.6561002149539137
42,60,37,0.6662083309420639
42,60,38,0.6761988414008233
42,60,39,0.6859127976645961
42,60,40,0.6955014521997425
42,60,41,0.7049934562738356
42,60,42,0.7143637066474482
42,60,43,0.7235014718230557
42,60,44,0.7325084454264259
42,60,45,0.7407427354300804
42,60,46,0.749455548416558
42,60,47,0.7581596975703289
42,60,48,0.7665655521319618
42,60,49,0.7744006283744196
42,60,50,0.7820331005047924
42,60,51,0.7874026815839288
42,60,52,0.7975614709629357
42,60,53,0.8166466477184937
42,60,54,0.839982528922653
42,60,55,0.8599847128111621
42,60,56,0.8799868966996711
42,60,57,0.8799868966996711
42,61,0,0.3524362481992361
42,61,1,0.3562199709468383
42,61,2,0.36017834776953317
42,61,3,0.3643198234788947
42,61,4,0.36865168078845756
42,61,5,0.37318205225840956
42,61,6,0.37792133874015654
42,61,7,0.3828806842636583
42,61,8,0.3880700844236701
42,61,9,0.39350053505435684
42,61,10,0.39917319612222013
42,61,11,0.4051035675682684
42,61,12,0.4113164031652068
42,61,13,0.4178261575773532
42,61,14,0.42463693602468044
42,61,15,0.43175589991917707
42,61,16,0.4391395339650424
42,61,17,0.44689863186378953
42,61,18,0.4551031711868464
42,61,19,0.4636954625169385
42,61,20,0.47262057060215756
42,61,21,0.4818533173363407
42,61,22,0.4912004360287914
42,61,23,0.5016577587937223
42,61,24,0.5129226985062474
42,61,25,0.5241743185332348
42,61,26,0.5354039657359078
42,61,27,0.5465969163540683
42,61,28,0.5577404705102538
42,61,29,0.5688247266796038
42,61,30,0.5798433370116491
42,61,31,0.5907834780406818
42,61,32,0.6016457215910077
42,61,33,0.6123923811079186
42,61,34,0.6230226231449713
42,61,35,0.6335418641527213
42,61,36,0.6439541402488602
42,61,37,0.6542311173728058
42,61,38,0.6643995258416704
42,61,39,0.6742969596665362
42,61,40,0.6840768982261909
42,61,41,0.6937682285436038
42,61,42,0.7033449931060417
42,61,43,0.7126934872093416
42,61,44,0.7219172111561916
42,61,45,0.7303575192084872
42,61,46,0.7392965112292629
42,61,47,0.7482350334095336
42,61,48,0.7568752272015781
42,61,49,0.7649358165101079
42,61,50,0.772794552866724
42,61,51,0.7783272121025612
42,61,52,0.7888033483258095
42,61,53,0.8142131184786053
42,61,54,0.8378587215840791
42,61,55,0.8581263813883193
42,61,56,0.8783940411925595
42,61,57,0.8783940411925595
42,62,0,0.341881352107391
42,62,1,0.34560015222428353
42,62,2,0.34949061087434075
42,62,3,0.3535607578668507
42,62,4,0.3578189984039405
42,62,5,0.36227210311985086
42,62,6,0.36692990148404
42,62,7,0.37180341158224306
42,62,8,0.37690350977382253
42,62,9,0.3822398803664012
42,62,10,0.3878215463476252
42,62,11,0.3936485297861077
42,62,12,0.3997502017757698
42,62,13,0.4061445703724944
42,62,14,0.4128404695237323
42,62,15,0.4198397699127283
42,62,16,0.4271385256677237
42,62,17,0.43471210242286
42,62,18,0.4427546023300778
42,62,19,0.45120668111795725
42,62,20,0.4600151648206703
42,62,21,0.4691343280060778
42,62,22,0.47850463688162914
42,62,23,0.48819606300534857
42,62,24,0.49946168059446716
42,62,25,0.5107276375157526
42,62,26,0.5219852301506924
42,62,27,0.5332196159449558
42,62,28,0.5444179159731077
42,62,29,0.5555700072027226
42,62,30,0.5666693010807529
42,62,31,0.5777026445076097
42,62,32,0.5886703573838639
42,62,33,0.5995340657270907
42,62,34,0.6102925396263874
42,62,35,0.6209508845073259
42,62,36,0.6315128327597785
42,62,37,0.6419492471483417
42,62,38,0.6522868774367154
42,62,39,0.6623599976407383
42,62,40,0.6723241881027943
42,62,41,0.6822085617460283
42,62,42,0.6919863330128396
42,62,43,0.7015408812370321
42,62,44,0.7109774499953163
42,62,45,0.7196208406729688
42,62,46,0.7287835918736952
42,62,47,0.7379548002854164
42,62,48,0.7468284226316055
42,62,49,0.7551143332933052
42,62,50,0.7631997760483686
42,62,51,0.7688962064479345
42,62,52,0.7845212579276138
42,62,53,0.811883637874993
42,62,54,0.835825720328738
42,62,55,0.8563475052888494
42,62,56,0.8768692902489603
42,62,57,0.8768692902489603
42,63,0,0.3314472823974864
42,63,1,0.3350982394368316
42,63,2,0.33891764719937856
42,63,3,0.3429133474357845
42,63,4,0.3470939650822519
42,63,5,0.35146636405408216
42,63,6,0.35603930157963265
42,63,7,0.36082338943877723
42,63,8,0.36582979401461446
42,63,9,0.37106816650428726
42,63,10,0.37655006993681794
42,63,11,0.38227369541371803
42,63,12,0.3882610145957877
42,63,13,0.39453432117391085
42,63,14,0.40110659396415393
42,63,15,0.40798030487907644
42,63,16,0.4151651160138825
42,63,17,0.4226027674561986
42,63,18,0.43045823627418406
42,63,19,0.43874643344182324
42,63,20,0.4474139416270962
42,63,21,0.45640738150486904
42,63,22,0.4657116342683408
42,63,23,0.4750841449021018
42,63,24,0.48587924640882607
42,63,25,0.49714312464554267
42,63,26,0.5084124306045005
42,63,27,0.5196722735093212
42,63,28,0.5309096614674986
42,63,29,0.5421143101045217
42,63,30,0.5532794433247589
42,63,31,0.5643916377464546
42,63,32,0.5754510004347057
42,63,33,0.5864185536098061
42,63,34,0.5972927028107806
42,63,35,0.608078264783217
42,63,36,0.618778690739384
42,63,37,0.6293640934141717
42,63,38,0.6398612349748238
42,63,39,0.650101228862171
42,63,40,0.6602416199409027
42,63,41,0.670311739035181
42,63,42,0.6802840062742211
42,63,43,0.6900389587765657
42,63,44,0.699683513504122
42,63,45,0.7085261905826475
42,63,46,0.7179093856924241
42,63,47,0.7273107193338774
42,63,48,0.7364160390606287
42,63,49,0.7449263395648247
42,63,50,0.7532382370617619
42,63,51,0.7590986613325509
42,63,52,0.7819071451823707
42,63,53,0.8096014759531105
42,63,54,0.8338340153774766
42,63,55,0.8546047634554693
42,63,56,0.8753755115334618
42,63,57,0.8753755115334618
42,64,0,0.32126798295378023
42,64,1,0.3248448921191249
42,64,2,0.3285866959232966
42,64,3,0.33250121178725534
42,64,4,0.3365965981552724
42,64,5,0.34088092496771916
42,64,6,0.3453614514964281
42,64,7,0.3500481509181228
42,64,8,0.3549520346151981
42,64,9,0.36008369334199136
42,64,10,0.3654532431790105
42,64,11,0.3710674123738269
42,64,12,0.37693131009348413
42,64,13,0.38307223114892963
42,64,14,0.3895069955282791
42,64,15,0.3962431955432594
42,64,16,0.4032847113999194
42,64,17,0.4106163252628208
42,64,18,0.4182556174726431
42,64,19,0.4263525218673661
42,64,20,0.4348517818243809
42,64,21,0.4437019114918138
42,64,22,0.4528654204059762
42,64,23,0.462245300635803
42,64,24,0.47218827516289463
42,64,25,0.4834332082013528
42,64,26,0.49469747122804275
42,64,27,0.5059661983967307
42,64,28,0.5172263541132439
42,64,29,0.5284675564797763
42,64,30,0.539682898944987
42,64,31,0.5508587520886088
42,64,32,0.5619950535165085
42,64,33,0.5730523132063262
42,64,34,0.5840286093991529
42,64,35,0.5949284973498807
42,64,36,0.6057551746267749
42,64,37,0.6164780654368696
42,64,38,0.6271239401486672
42,64,39,0.6375209340777408
42,64,40,0.6478284095272612
42,64,41,0.658075909256017
42,64,42,0.6682351008067995
42,64,43,0.678183770541477
42,64,44,0.6880304323042956
42,64,45,0.6970676731458774
42,64,46,0.7066670275840956
42,64,47,0.7162949731670452
42,64,48,0.7256293595187622
42,64,49,0.7343623019373047
42,64,50,0.7428996317077773
42,64,51,0.7489237469118951
42,64,52,0.7794069628433871
42,64,53,0.8074187770854147
42,64,54,0.8319291145471995
42,64,55,0.8529379752287413
42,64,56,0.873946835910283
42,64,57,0.873946835910283
42,65,0,0.31136750425172116
42,65,1,0.31486374383711513
42,65,2,0.3185210517283306
42,65,3,0.32234711680092176
42,65,4,0.326349775213036
42,65,5,0.33053768568826686
42,65,6,0.3349176103822192
42,65,7,0.3394984892428765
42,65,8,0.3442909641504738
42,65,9,0.349306165650933
42,65,10,0.3545536361633608
42,65,11,0.36004507323613094
42,65,12,0.3657780374090008
42,65,13,0.3717762373170062
42,65,14,0.3780610150993023
42,65,15,0.38464484516903696
42,65,16,0.39152989631355173
42,65,17,0.3987266598486979
42,65,18,0.40617402235616007
42,65,19,0.414050214551124
42,65,20,0.4223535118668414
42,65,21,0.431032876735579
42,65,22,0.44003696671848147
42,65,23,0.4493546035702227
42,65,24,0.45873438959326035
42,65,25,0.4696106650511015
42,65,26,0.480852660634843
42,65,27,0.4921131559312947
42,65,28,0.5033791434656137
42,65,29,0.5146402107038464
42,65,30,0.5258893811710019
42,65,31,0.5371128880918046
42,65,32,0.5483105469356722
42,65,33,0.5594424545932838
42,65,34,0.570506404448421
42,65,35,0.5815067222150176
42,65,36,0.5924463843015162
42,65,37,0.6032941963259169
42,65,38,0.6140769355784224
42,65,39,0.6246199654270382
42,65,40,0.6350843078261426
42,65,41,0.6454997136801096
42,65,42,0.655837148081476
42,65,43,0.6659717568743635
42,65,44,0.6760135676056485
42,65,45,0.6852396642561931
42,65,46,0.6950498569259551
42,65,47,0.7048998770276675
42,65,48,0.7144597261584714
42,65,49,0.7234126743248492
42,65,50,0.7321735704093775
42,65,51,0.7445873944431592
42,65,52,0.7770301041554597
42,65,53,0.8053437417226204
42,65,54,0.8301181745939366
42,65,55,0.8513534027694087
42,65,56,0.8725886309448807
42,65,57,0.8725886309448807
42,66,0,0.30168539586503906
42,66,1,0.30509720976950805
42,66,2,0.3086661602961198
42,66,3,0.3123996373703308
42,66,4,0.3163054364128448
42,66,5,0.32039168631457127
42,66,6,0.3246664658310495
42,66,7,0.3291370437237128
42,66,8,0.33381334053080913
42,66,9,0.3387062988589531
42,66,10,0.3438264805705168
42,66,11,0.3491839652423161
42,66,12,0.3547857208234244
42,66,13,0.3606368078877079
42,66,14,0.3667640797025348
42,66,15,0.37318423054043676
42,66,16,0.37990505551270926
42,66,17,0.38693062885532703
42,66,18,0.3942473413749008
42,66,19,0.40187060208967873
42,66,20,0.4099478614309263
42,66,21,0.4184259605414288
42,66,22,0.4272555786898096
42,66,23,0.4364007814316945
42,66,24,0.44577087720539255
42,66,25,0.45568742572618315
42,66,26,0.4668895165907011
42,66,27,0.4781241733524264
42,66,28,0.48937849032048075
42,66,29,0.5006420936563226
42,66,30,0.511908000359133
42,66,31,0.523162378879747
42,66,32,0.5344049733856687
42,66,33,0.5455955739815717
42,66,34,0.5567317365626068
42,66,35,0.5678175938247627
42,66,36,0.5788559383176045
42,66,37,0.5898150353867512
42,66,38,0.6007216709019705
42,66,39,0.6113986665593626
42,66,40,0.6220085355291742
42,66,41,0.6325812353600944
42,66,42,0.6430870875449787
42,66,43,0.6533987272485597
42,66,44,0.6636276059065174
42,66,45,0.6730358203495678
42,66,46,0.6830504416592613
42,66,47,0.6931169183248724
42,66,48,0.7028975949262382
42,66,49,0.7120669669112615
42,66,50,0.7258751349717989
42,66,51,0.7419650727015871
42,66,52,0.7747408717809245
42,66,53,0.8033452055229104
42,66,54,0.8283739975471631
42,66,55,0.8498272478536828
42,66,56,0.8712804981602025
42,66,57,0.8712804981602025
42,67,0,0.2921031406644733
42,67,1,0.29542831482709225
42,67,2,0.2989066389945565
42,67,3,0.30254520631512744
42,67,4,0.30635164827049954
42,67,5,0.3103337712822213
42,67,6,0.3145001450942928
42,67,7,0.31885768397049946
42,67,8,0.32341515132014864
42,67,9,0.3281830521941691
42,67,10,0.3331724230147074
42,67,11,0.3383928831648818
42,67,12,0.34385592684319966
42,67,13,0.3495603845776456
42,67,14,0.35552785629234124
42,67,15,0.3617798282591286
42,67,16,0.3683291080884241
42,67,17,0.3751786877445485
42,67,18,0.38233864664788
42,67,19,0.3897546026992117
42,67,20,0.3975846585477144
42,67,21,0.4058409398895793
42,67,22,0.41447436672070126
42,67,23,0.42343612458489954
42,67,24,0.432714356119536
42,67,25,0.44208039485537387
42,67,26,0.45282127498224145
42,67,27,0.4640120547723765
42,67,28,0.4752366855716188
42,67,29,0.48648490330446825
42,67,30,0.49774978406320813
42,67,31,0.5090175073951821
42,67,32,0.5202878000088087
42,67,33,0.5315202581719313
42,67,34,0.5427122522809464
42,67,35,0.5538677628699564
42,67,36,0.564989440559008
42,67,37,0.5760450970609153
42,67,38,0.5870615313570687
42,67,39,0.5978592785733368
42,67,40,0.6086021637626037
42,67,41,0.6193203519152701
42,67,42,0.6299835888505285
42,67,43,0.6404621497292234
42,67,44,0.6508688131794065
42,67,45,0.6604512976744817
42,67,46,0.6706627577618111
42,67,47,0.6809388933440568
42,67,48,0.6909346280587934
42,67,49,0.7013740649565023
42,67,50,0.7231415583741249
42,67,51,0.7393919451651634
42,67,52,0.7724945849247358
42,67,53,0.8013841614421873
42,67,54,0.8266625408949629
42,67,55,0.8483297232830624
42,67,56,0.8699969056711618
42,67,57,0.8699969056711618
42,68,0,0.2826359463600172
42,68,1,0.28587272594027535
42,68,2,0.28925864788576094
42,68,3,0.2928005132420815
42,68,4,0.2965056354579499
42,68,5,0.30038176439634917
42,68,6,0.3044369157609657
42,68,7,0.3086793253673724
42,68,8,0.31311604491505907
42,68,9,0.31775682759593854
42,68,10,0.3226124976916271
42,68,11,0.32769368939143084
42,68,12,0.3330102335551429
42,68,13,0.33857050255357374
42,68,14,0.34437714488212984
42,68,15,0.35045719377698104
42,68,16,0.3568277099656435
42,68,17,0.36349738375405005
42,68,18,0.37046976753592964
42,68,19,0.37773875887280217
42,68,20,0.3852970477483805
42,68,21,0.39330800333485894
42,68,22,0.4017204808861366
42,68,23,0.41048781026646897
42,68,24,0.41957306156415985
42,68,25,0.4289109957697028
42,68,26,0.4386577365883009
42,68,27,0.4497862144053706
42,68,28,0.4609626755742534
42,68,29,0.4721770378461726
42,68,30,0.4834225035558233
42,68,31,0.49468534182156654
42,68,32,0.5059653181502266
42,68,33,0.5172219538972368
42,68,34,0.5284524901015757
42,68,35,0.5396607999343298
42,68,36,0.5508494383077913
